response,previous_response,contrast,previous_contrast,orientation,ID,predictor,Gl_Prob_State_ext,Gl_Prob_State_int
0,-1,-1,0,,1,-1,0.12660568264236924,0.8733943173576519
0,-1,1,0,2.0,1,-1,0.08558620671775875,0.9144137932822756
0,-1,-1,1,,1,0,0.07161662656955183,0.9283833734304384
0,-1,-1,0,,1,-1,0.058863659419823806,0.9411363405801307
0,-1,-1,0,,1,-1,0.0470075365993123,0.952992463400721
0,-1,1,0,2.0,1,-1,0.03575097696768414,0.9642490230322834
0,-1,-1,1,,1,0,0.0349856364267654,0.9650143635731822
0,-1,-1,0,,1,-1,0.033914689754893666,0.9660853102451191
0,-1,-1,0,,1,-1,0.03251128397047488,0.9674887160294832
0,-1,-1,0,,1,-1,0.03074022999203323,0.9692597700079437
0,-1,1,0,3.0,1,-1,0.02855712030504622,0.9714428796949571
0,-1,-1,1,,1,0,0.03472213976662403,0.9652778602334077
0,-1,-1,0,,1,-1,0.04077491490643495,0.9592250850935706
0,-1,1,0,0.0,1,-1,0.04686721337423399,0.9531327866258124
0,-1,-1,1,,1,0,0.06845767003443513,0.931542329965513
0,-1,1,0,-1.0,1,-1,0.0921719778136867,0.9078280221863158
0,-1,-1,1,,1,0,0.1544179669082763,0.845582033091708
0,-1,1,0,-1.0,1,-1,0.22526004714538597,0.7747399528545884
0,-1,-1,1,,1,0,0.4022974895549334,0.5977025104450531
1,-1,2,0,10.0,1,-1,0.6065947065262846,0.3934052934737053
0,1,1,2,0.0,1,3,0.746286947592334,0.25371305240768144
1,-1,1,1,2.0,1,0,0.793364419441427,0.206635580558574
1,1,1,1,-2.0,1,2,0.8132562232157663,0.18674377678418952
0,1,1,1,1.0,1,2,0.8395302503205726,0.16046974967937502
0,-1,-1,1,,1,0,0.8384236834797195,0.16157631652022628
1,-1,2,0,10.0,1,-1,0.8423580000811907,0.15764199991882838
1,1,1,2,-2.0,1,3,0.8386160743674043,0.1613839256325998
1,1,1,1,-1.0,1,2,0.8399127325910286,0.16008726740892462
1,1,1,1,-3.0,1,2,0.8462804872388108,0.15371951276116738
0,1,-1,1,,1,2,0.8578790037756815,0.14212099622432167
1,-1,2,0,10.0,1,-1,0.8548798451206848,0.14512015487930302
1,1,1,2,0.0,1,3,0.8442126804997124,0.1557873195002745
1,1,1,1,1.0,1,2,0.8387414635341985,0.16125853646583002
1,1,-1,1,,1,2,0.8383290085990822,0.16167099140091545
0,1,-1,0,,1,1,0.8646988212787982,0.13530117872121156
0,-1,-1,0,,1,-1,0.8733839387220684,0.12661606127789862
1,-1,2,0,-10.0,1,-1,0.8873067012279579,0.11269329877203359
1,1,1,2,3.0,1,3,0.8940919350716492,0.10590806492839161
1,1,-1,1,,1,2,0.905867306737873,0.09413269326217717
0,1,-1,0,,1,1,0.9486731305742785,0.05132686942566751
1,-1,-1,0,,1,-1,0.9703131493350009,0.029686850664984273
0,1,-1,0,,1,1,0.9762161065312535,0.023783893468796564
1,-1,2,0,10.0,1,-1,0.976955315487521,0.023044684512453107
0,1,-1,2,,1,3,0.9760303946701796,0.02396960532985872
0,-1,1,0,-2.0,1,-1,0.9698724097770492,0.03012759022299501
0,-1,-1,1,,1,0,0.9763930509373491,0.023606949062678753
1,-1,-1,0,,1,-1,0.986935531131161,0.013064468868884793
0,1,-1,0,,1,1,0.9894306895332587,0.010569310466725377
1,-1,1,0,1.0,1,-1,0.9893686694066062,0.010631330593354934
1,1,1,1,-1.0,1,2,0.9867201406198917,0.013279859380158358
0,1,-1,1,,1,2,0.9873463988951873,0.012653601104824604
0,-1,-1,0,,1,-1,0.9850075804309664,0.014992419569007993
1,-1,2,0,-10.0,1,-1,0.9859979883508577,0.014002011649150301
1,1,1,2,0.0,1,3,0.9861785505616896,0.013821449438311291
0,1,1,1,0.0,1,2,0.9896743434236803,0.010325656576297823
0,-1,-1,1,,1,0,0.9880472812058091,0.011952718794165252
1,-1,1,0,1.0,1,-1,0.989635852662412,0.010364147337548948
0,1,1,1,0.0,1,2,0.9887731797707514,0.011226820229195134
1,-1,2,1,-10.0,1,0,0.9816362464089952,0.018363753590980313
0,1,-1,2,,1,3,0.9720461476553203,0.02795385234468857
1,-1,1,0,-3.0,1,-1,0.9524890382421273,0.04751096175791341
0,1,1,1,3.0,1,2,0.9137161046023469,0.08628389539760144
0,-1,1,1,3.0,1,0,0.8034592643603297,0.19654073563962987
0,-1,1,1,1.0,1,0,0.7626792449733137,0.23732075502669442
0,-1,-1,1,,1,0,0.756096512223116,0.24390348777688722
1,-1,1,0,-1.0,1,-1,0.7548086943734955,0.24519130562646588
1,1,2,1,-10.0,1,2,0.7337107845994859,0.2662892154004908
0,1,-1,2,,1,3,0.7145945976975658,0.28540540230240635
0,-1,-1,0,,1,-1,0.6664421978486642,0.3335578021512999
0,-1,-1,0,,1,-1,0.6267726140774471,0.37322738592253546
0,-1,1,0,1.0,1,-1,0.5945911688423601,0.405408831157618
0,-1,-1,1,,1,0,0.5958903272529529,0.40410967274701554
0,-1,1,0,1.0,1,-1,0.6023523929002593,0.3976476070997618
0,-1,-1,1,,1,0,0.64624096801586,0.3537590319841341
0,-1,-1,0,,1,-1,0.6990835195501941,0.30091648044979036
1,-1,2,0,10.0,1,-1,0.7622050248347959,0.23779497516517467
1,1,1,2,2.0,1,3,0.8042038439242661,0.19579615607567874
0,1,1,1,-2.0,1,2,0.8552251919070633,0.14477480809296855
0,-1,-1,1,,1,0,0.8683559611405917,0.13164403885936163
0,-1,-1,0,,1,-1,0.8870901699818785,0.11290983001808569
0,-1,-1,0,,1,-1,0.9118975611157946,0.08810243888416908
1,-1,1,0,2.0,1,-1,0.9434001565672845,0.05659984343267809
0,1,-1,1,,1,2,0.9584755851473502,0.04152441485265063
0,-1,-1,0,,1,-1,0.9642532147718451,0.035746785228174635
1,-1,1,0,2.0,1,-1,0.9742045292061063,0.025795470793886232
0,1,-1,1,,1,2,0.9778024955428328,0.022197504457204406
0,-1,-1,0,,1,-1,0.9767486392560267,0.02325136074393054
1,-1,2,0,-10.0,1,-1,0.9792666711365271,0.020733328863515497
1,1,1,2,3.0,1,3,0.9802630468465976,0.019736953153445078
0,1,1,1,-1.0,1,2,0.9847893056303076,0.015210694369734898
0,-1,-1,1,,1,0,0.9826259791927864,0.017374020807212773
1,-1,1,0,1.0,1,-1,0.9838665995851942,0.016133400414751232
0,1,1,1,-2.0,1,2,0.9814956834433344,0.018504316556621787
0,-1,1,1,0.0,1,0,0.9694356942626137,0.030564305737387325
1,-1,1,1,-1.0,1,0,0.9710028875129721,0.028997112487041045
0,1,1,1,-1.0,1,2,0.9669611812582204,0.03303881874175153
1,-1,1,1,0.0,1,0,0.9482640917649396,0.05173590823510713
0,1,1,1,2.0,1,2,0.9107472027347991,0.0892527972652481
0,-1,1,1,-3.0,1,0,0.8036525805923783,0.19634741940756864
0,-1,1,1,2.0,1,0,0.7642538429110095,0.23574615708893967
0,-1,1,1,-1.0,1,0,0.7584664273223755,0.2415335726776629
0,-1,-1,1,,1,0,0.7812835356597491,0.21871646434019418
0,-1,1,0,-1.0,1,-1,0.8108061326798655,0.1891938673201157
1,-1,1,1,3.0,1,0,0.8955434309113827,0.10445656908865787
0,1,-1,1,,1,2,0.9384387243959645,0.06156127560398546
1,-1,1,0,-1.0,1,-1,0.9597777600690105,0.04022223993099011
0,1,-1,1,,1,2,0.9696520477985344,0.030347952201416766
0,-1,-1,0,,1,-1,0.972731267770468,0.027268732229523644
1,-1,1,0,-3.0,1,-1,0.9796329722476619,0.02036702775237782
0,1,-1,1,,1,2,0.9816080332838393,0.018391966716104727
0,-1,-1,0,,1,-1,0.9795904831496862,0.02040951685029407
1,-1,1,0,3.0,1,-1,0.9810650683764314,0.01893493162357127
0,1,-1,1,,1,2,0.9784453996598216,0.02155460034013016
0,-1,-1,0,,1,-1,0.9704926013024244,0.029507398697530104
0,-1,-1,0,,1,-1,0.9664701046730382,0.0335298953269731
0,-1,-1,0,,1,-1,0.9662770494479338,0.03372295055210061
1,-1,1,0,3.0,1,-1,0.9699085949487036,0.030091405051298297
1,1,1,1,-2.0,1,2,0.9678133654820382,0.032186634517908784
1,1,2,1,10.0,1,2,0.9694938999159077,0.0305061000841184
1,1,1,2,-2.0,1,3,0.9735777357001827,0.02642226429985288
0,1,1,1,0.0,1,2,0.9815334297121765,0.018466570287774105
1,-1,1,1,-3.0,1,0,0.9813084913087143,0.01869150869129253
0,1,-1,1,,1,2,0.9768584873702766,0.023141512629768733
1,-1,1,0,-3.0,1,-1,0.9660789526647842,0.03392104733521641
1,1,1,1,1.0,1,2,0.9438721038378488,0.0561278961621667
1,1,2,1,10.0,1,2,0.927193905760222,0.07280609423980608
1,1,1,2,3.0,1,3,0.913030069222029,0.08696993077797055
0,1,-1,1,,1,2,0.9038807345391613,0.09611926546083507
0,-1,1,0,-1.0,1,-1,0.879170276313635,0.12082972368641508
1,-1,1,1,-3.0,1,0,0.8789012635779438,0.12109873642205252
1,1,2,1,-10.0,1,2,0.864698169238933,0.13530183076106264
1,1,1,2,-2.0,1,3,0.8528124507032668,0.14718754929672961
1,1,1,1,0.0,1,2,0.8461443881738295,0.1538556118261874
0,1,-1,1,,1,2,0.8445267862476823,0.1554732137523468
0,-1,-1,0,,1,-1,0.8267396705720319,0.17326032942792427
1,-1,1,0,2.0,1,-1,0.8146198578594903,0.18538014214052792
1,1,1,1,-2.0,1,2,0.7807319686063073,0.219268031393673
1,1,1,1,0.0,1,2,0.753973887467192,0.2460261125328258
1,1,2,1,10.0,1,2,0.7336746806980485,0.2663253193019523
1,1,1,2,1.0,1,3,0.7153454707390808,0.28465452926095053
1,1,-1,1,,1,2,0.7028311841919712,0.29716881580801535
1,1,-1,0,,1,1,0.7195741255335116,0.2804258744664634
0,1,-1,0,,1,1,0.7800589169108052,0.21994108308921592
0,-1,-1,0,,1,-1,0.8075940897346252,0.19240591026533904
0,-1,-1,0,,1,-1,0.8423428964692159,0.15765710353082218
0,-1,-1,0,,1,-1,0.8851766307951205,0.1148233692048953
1,-1,1,0,1.0,1,-1,0.9371693083561962,0.06283069164379328
0,1,-1,1,,1,2,0.9634569715735422,0.03654302842649579
1,-1,2,0,-10.0,1,-1,0.9764714011907609,0.023528598809193568
0,1,-1,2,,1,3,0.9859430384634111,0.01405696153662511
1,-1,1,0,-1.0,1,-1,0.9905342314461201,0.009465768553872135
0,1,-1,1,,1,2,0.9924162155221007,0.0075837844779285445
1,-1,1,0,3.0,1,-1,0.992479005646245,0.007520994353789075
0,1,-1,1,,1,2,0.9907522960918643,0.009247703908148545
1,-1,2,0,-10.0,1,-1,0.9864195032619155,0.013580496738058098
1,1,1,2,3.0,1,3,0.9807949045184665,0.01920509548150343
1,1,1,1,-2.0,1,2,0.9787377479410242,0.021262252058982897
0,1,-1,1,,1,2,0.9801964522610889,0.019803547738877256
0,-1,-1,0,,1,-1,0.9774152886761438,0.022584711323892753
0,-1,-1,0,,1,-1,0.9781920246779564,0.021807975322045463
1,-1,2,0,-10.0,1,-1,0.9825461361921436,0.01745386380788208
0,1,1,2,0.0,1,3,0.985477009603821,0.01452299039615584
0,-1,-1,1,,1,0,0.9819859085551154,0.01801409144485737
1,-1,1,0,1.0,1,-1,0.9819414803531398,0.018058519646911783
0,1,-1,1,,1,2,0.9778126860463927,0.022187313953595612
0,-1,-1,0,,1,-1,0.9676469646511249,0.032353035348854316
0,-1,1,0,3.0,1,-1,0.9616184991485189,0.03838150085149734
1,-1,1,1,-3.0,1,0,0.9695695181817193,0.030430481818241328
0,1,-1,1,,1,2,0.9711777806003302,0.028822219399691613
0,-1,-1,0,,1,-1,0.9672038547970216,0.03279614520296059
1,-1,2,0,10.0,1,-1,0.9670435777528958,0.032956422247133244
1,1,1,2,1.0,1,3,0.9644266981268248,0.035573301873171335
1,1,1,1,1.0,1,2,0.9656566605428796,0.03434333945715218
0,1,-1,1,,1,2,0.9707643051528937,0.029235694847093978
0,-1,-1,0,,1,-1,0.9701377389363331,0.029862261063718552
1,-1,-1,0,,1,-1,0.9732464091937152,0.02675359080630322
1,1,1,0,-2.0,1,1,0.9667812947090211,0.03321870529101295
0,1,-1,1,,1,2,0.9642303037404631,0.03576969625956269
0,-1,-1,0,,1,-1,0.9543592026194085,0.04564079738057832
0,-1,-1,0,,1,-1,0.9487971018045469,0.051202898195441444
1,-1,1,0,-2.0,1,-1,0.9474045368437536,0.05259546315623227
1,1,1,1,3.0,1,2,0.9371312539590806,0.06286874604087948
1,1,2,1,10.0,1,2,0.9313983440240065,0.06860165597601416
1,1,1,2,3.0,1,3,0.92804757152806,0.07195242847196041
1,1,1,1,1.0,1,2,0.9290857434090591,0.07091425659090445
0,1,1,1,-1.0,1,2,0.9345388908515831,0.06546110914836752
0,-1,1,1,1.0,1,0,0.9240270681662648,0.07597293183374122
1,-1,2,1,-10.0,1,0,0.9318489446778572,0.06815105532218256
0,1,-1,2,,1,3,0.9349175678022364,0.06508243219771309
1,-1,1,0,-3.0,1,-1,0.9286064335476809,0.07139356645234442
0,1,1,1,-3.0,1,2,0.9099309237434561,0.09006907625654613
0,-1,-1,1,,1,0,0.8510235808293733,0.14897641917065393
0,-1,-1,0,,1,-1,0.8021174018410414,0.19788259815894096
0,-1,-1,0,,1,-1,0.7619861102902181,0.2380138897098197
0,-1,-1,0,,1,-1,0.7296234517463998,0.27037654825355445
0,-1,-1,0,,1,-1,0.7042179629530818,0.29578203704692646
0,-1,-1,0,,1,-1,0.685132625148329,0.31486737485167693
0,-1,1,0,0.0,1,-1,0.6718888914182916,0.32811110858166886
1,-1,1,1,0.0,1,0,0.6885184243483164,0.3114815756516809
1,1,1,1,1.0,1,2,0.6844457066793421,0.31555429332067436
1,1,2,1,-10.0,1,2,0.6856533919804869,0.3143466080194748
0,1,1,2,3.0,1,3,0.6885063810108629,0.31149361898917516
0,-1,1,1,0.0,1,0,0.6561742874986229,0.3438257125013577
0,-1,-1,1,,1,0,0.6568262148688665,0.3431737851311667
0,-1,1,0,-1.0,1,-1,0.6627512286185936,0.33724877138144616
0,-1,-1,1,,1,0,0.7050040644433262,0.2949959355567145
0,-1,-1,0,,1,-1,0.7561574590691413,0.2438425409308032
1,-1,2,0,10.0,1,-1,0.8174940358052623,0.1825059641947026
0,1,-1,2,,1,3,0.8588241892598059,0.14117581074014035
0,-1,-1,0,,1,-1,0.8768201933603633,0.12317980663958504
1,-1,1,0,1.0,1,-1,0.900850090145812,0.09914990985418264
1,1,1,1,3.0,1,2,0.9094130662644733,0.09058693373555748
1,1,2,1,10.0,1,2,0.9229738640956751,0.07702613590430621
0,1,-1,2,,1,3,0.939028786510582,0.060971213489447416
0,-1,-1,0,,1,-1,0.9441398570787455,0.05586014292119925
0,-1,-1,0,,1,-1,0.953667062760606,0.04633293723943942
1,-1,-1,0,,1,-1,0.9678492892870435,0.03215071071297351
0,1,-1,0,,1,1,0.9694293781410588,0.030570621858960832
1,-1,2,0,-10.0,1,-1,0.965189455823235,0.034810544176752264
1,1,1,2,1.0,1,3,0.9579238162875748,0.0420761837123936
0,1,-1,1,,1,2,0.9547618816136285,0.04523811838639996
0,-1,1,0,-2.0,1,-1,0.9429695332601387,0.057030466739807134
1,-1,-1,1,,1,0,0.9478047446829244,0.05219525531703293
0,1,-1,0,,1,1,0.938545208382058,0.061454791617971745
0,-1,1,0,0.0,1,-1,0.9162513112112325,0.08374868878882158
0,-1,-1,1,,1,0,0.9155109993376261,0.08448900066238255
1,-1,1,0,-2.0,1,-1,0.9192960605206988,0.08070393947925364
1,1,1,1,1.0,1,2,0.9124671766394379,0.08753282336056979
1,1,2,1,10.0,1,2,0.9102604236658278,0.08973957633412676
0,1,-1,2,,1,3,0.910384681646164,0.08961531835387934
0,-1,1,0,0.0,1,-1,0.8987693535485588,0.10123064645143809
0,-1,-1,1,,1,0,0.9076429534338356,0.09235704656613881
1,-1,1,0,0.0,1,-1,0.921550943270664,0.07844905672936191
0,1,-1,1,,1,2,0.9239661909448698,0.07603380905512855
0,-1,-1,0,,1,-1,0.9160308987618474,0.08396910123815651
0,-1,1,0,-2.0,1,-1,0.9127260216718913,0.08727397832814394
1,-1,1,1,-3.0,1,0,0.9296504911252874,0.07034950887472126
1,1,2,1,-10.0,1,2,0.934796071713632,0.06520392828640756
0,1,-1,2,,1,3,0.94234381360093,0.05765618639905823
0,-1,-1,0,,1,-1,0.9410248327295401,0.058975167270427606
1,-1,1,0,-3.0,1,-1,0.9439311261002802,0.05606887389974259
0,1,-1,1,,1,2,0.9382678408582978,0.06173215914172464
0,-1,1,0,1.0,1,-1,0.9213567351289186,0.07864326487113257
1,-1,1,1,2.0,1,0,0.924032896175297,0.07596710382475637
0,1,-1,1,,1,2,0.9163884321915747,0.08361156780839388
0,-1,-1,0,,1,-1,0.8948081758896445,0.10519182411034696
0,-1,1,0,2.0,1,-1,0.8789641818741529,0.12103581812584184
0,-1,-1,1,,1,0,0.885389383373914,0.11461061662613611
1,-1,2,0,10.0,1,-1,0.8968416745755863,0.1031583254243754
0,1,-1,2,,1,3,0.9017987534435351,0.09820124655647805
0,-1,-1,0,,1,-1,0.8949374213918627,0.1050625786081715
0,-1,-1,0,,1,-1,0.8928432888918862,0.10715671110806912
0,-1,1,0,-2.0,1,-1,0.8954638475388413,0.10453615246113594
0,-1,-1,1,,1,0,0.9225369042123693,0.07746309578757733
1,-1,1,0,0.0,1,-1,0.9565603842547302,0.04343961574529728
0,1,1,1,0.0,1,2,0.9736385281022497,0.026361471897716655
0,-1,-1,1,,1,0,0.9776183229028256,0.02238167709713474
1,-1,-1,0,,1,-1,0.9853735741687297,0.014626425831258151
1,1,2,0,-10.0,1,1,0.9858421915256476,0.014157808474358883
0,1,1,2,1.0,1,3,0.988687409049746,0.01131259095023937
1,-1,1,1,3.0,1,0,0.9861231020270498,0.013876897972937797
0,1,-1,1,,1,2,0.9796292139957553,0.020370786004231842
0,-1,1,0,-1.0,1,-1,0.9661347001272362,0.033865299872729036
1,-1,2,1,10.0,1,0,0.9670954319208004,0.03290456807914388
0,1,1,2,1.0,1,3,0.9656316746362773,0.034368325363727255
1,-1,1,1,2.0,1,0,0.9511560002692827,0.04884399973066565
0,1,1,1,-2.0,1,2,0.9212856548810412,0.07871434511890324
0,-1,1,1,-2.0,1,0,0.8350763112028611,0.16492368879714622
0,-1,-1,1,,1,0,0.8045644220102979,0.19543557798965344
1,-1,-1,0,,1,-1,0.7808416798793988,0.2191583201206474
0,1,1,0,-3.0,1,1,0.7011503422880079,0.2988496577120004
0,-1,1,1,-3.0,1,0,0.4731076647652772,0.5268923352346893
0,-1,1,1,-1.0,1,0,0.38249222013351497,0.6175077798664781
0,-1,1,1,1.0,1,0,0.3509109441512623,0.6490890558487155
0,-1,-1,1,,1,0,0.3510423023166698,0.6489576976833132
1,-1,2,0,-10.0,1,-1,0.3550942946861431,0.6449057053139055
0,1,1,2,2.0,1,3,0.34638661522680075,0.6536133847731668
0,-1,1,1,-2.0,1,0,0.2914976159216081,0.7085023840783479
1,-1,1,1,-1.0,1,0,0.27640180630445693,0.7235981936955719
1,1,1,1,1.0,1,2,0.23230367275685126,0.7676963272431488
0,1,-1,1,,1,2,0.19415672703106665,0.8058432729689534
0,-1,1,0,-3.0,1,-1,0.11161121759404172,0.8883887824059723
0,-1,-1,1,,1,0,0.07939399030755855,0.9206060096924392
0,-1,-1,0,,1,-1,0.0503934333775662,0.9496065666224097
0,-1,1,0,-2.0,1,-1,0.02388238508647522,0.9761176149134991
0,-1,1,1,-2.0,1,0,0.013441808347017404,0.9865581916529529
0,-1,-1,1,,1,0,0.010039370907444643,0.9899606290926032
0,-1,1,0,0.0,1,-1,0.005563730439880718,0.9944362695601674
0,-1,1,1,-3.0,1,0,0.004120913454241978,0.9958790865457273
0,-1,1,1,0.0,1,0,0.00446271281427835,0.9955372871857587
0,-1,-1,1,,1,0,0.006884825344057526,0.9931151746559398
0,-1,1,0,2.0,1,-1,0.007940926155113156,0.9920590738449393
0,-1,-1,1,,1,0,0.012845708394827291,0.9871542916051783
0,-1,-1,0,,1,-1,0.016833293860158353,0.983166706139885
0,-1,-1,0,,1,-1,0.02000366751011564,0.9799963324898318
0,-1,-1,0,,1,-1,0.022436323485253064,0.9775636765147452
0,-1,-1,0,,1,-1,0.02419225834855055,0.97580774165149
0,-1,1,0,-1.0,1,-1,0.02531550051691498,0.974684499483088
0,-1,1,1,1.0,1,0,0.03507350586115704,0.9649264941388154
0,-1,-1,1,,1,0,0.061908101742266214,0.9380918982576849
0,-1,1,0,-2.0,1,-1,0.0914397979421175,0.9085602020579296
1,-1,-1,1,,1,0,0.16670543028169726,0.8332945697182537
0,1,1,0,0.0,1,1,0.18768488282829743,0.8123151171716548
0,-1,1,1,3.0,1,0,0.17869873373165907,0.8213012662682998
0,-1,-1,1,,1,0,0.19207429549984942,0.807925704500182
0,-1,-1,0,,1,-1,0.20841132159747286,0.7915886784025171
1,-1,1,0,-3.0,1,-1,0.22811944760450226,0.7718805523954494
1,1,1,1,0.0,1,2,0.22656707493087297,0.7734329250691034
0,1,-1,1,,1,2,0.22780866221757484,0.7721913377824653
0,-1,-1,0,,1,-1,0.2077315719467626,0.7922684280532791
0,-1,1,0,-3.0,1,-1,0.19104718964928263,0.808952810350693
0,-1,-1,1,,1,0,0.19769214221991965,0.8023078577800933
0,-1,-1,0,,1,-1,0.20697390031526708,0.7930260996847375
1,-1,-1,0,,1,-1,0.21912519529890295,0.7808748047010593
1,1,2,0,10.0,1,1,0.2001830160365284,0.799816983963477
1,1,-1,2,,1,3,0.18077144357803385,0.8192285564219751
1,1,1,0,1.0,1,1,0.18464597837393898,0.8153540216260361
1,1,1,1,2.0,1,2,0.19090445730877922,0.8090955426911658
1,1,1,1,-3.0,1,2,0.19970380586182335,0.8002961941381258
1,1,1,1,0.0,1,2,0.21126465943051867,0.7887353405694252
1,1,1,1,0.0,1,2,0.22587689555618204,0.7741231044438659
0,1,-1,1,,1,2,0.24390690233070816,0.756093097669329
1,-1,2,0,-10.0,1,-1,0.2406076198088713,0.7593923801911409
1,1,1,2,-2.0,1,3,0.22479041221458246,0.7752095877854357
1,1,1,1,-3.0,1,2,0.21223392262375065,0.7877660773762512
1,1,1,1,2.0,1,2,0.20262330885735866,0.7973766911426112
1,1,1,1,-3.0,1,2,0.1957175938048666,0.8042824061951815
1,1,-1,1,,1,2,0.19134362314950742,0.8086563768504519
1,1,-1,0,,1,1,0.21075945248714953,0.7892405475128641
0,1,-1,0,,1,1,0.27076206783644313,0.7292379321635644
1,-1,2,0,10.0,1,-1,0.29559856675800383,0.7044014332419475
1,1,-1,2,,1,3,0.30624998236151973,0.6937500176384436
1,1,1,0,-1.0,1,1,0.3535785954224942,0.6464214045775066
0,1,-1,1,,1,2,0.4089144804053205,0.5910855195946471
0,-1,-1,0,,1,-1,0.430352590284229,0.5696474097157983
1,-1,1,0,3.0,1,-1,0.45735745977616565,0.5426425402237866
1,1,-1,1,,1,2,0.4595330568961931,0.5404669431037535
1,1,1,0,0.0,1,1,0.4965044712650228,0.5034955287349828
1,1,1,1,1.0,1,2,0.54100800793773,0.45899199206223057
1,1,2,1,-10.0,1,2,0.5941595512832663,0.40584044871678737
0,1,1,2,-3.0,1,3,0.6493987235609444,0.3506012764390415
0,-1,1,1,0.0,1,0,0.6592610739234731,0.34073892607653034
1,-1,1,1,-2.0,1,0,0.7082157940099729,0.29178420598997334
1,1,-1,1,,1,2,0.7277299482960018,0.2722700517040033
0,1,-1,0,,1,1,0.7934930056760271,0.20650699432399267
1,-1,1,0,-2.0,1,-1,0.8242609520824639,0.17573904791752032
1,1,1,1,3.0,1,2,0.8345843529461614,0.16541564705388076
1,1,2,1,-10.0,1,2,0.850421471051146,0.14957852894883225
1,1,1,2,3.0,1,3,0.868590312103973,0.1314096878960331
1,1,1,1,2.0,1,2,0.8928397631634573,0.1071602368365374
0,1,-1,1,,1,2,0.9237778564314404,0.07622214356857498
1,-1,-1,0,,1,-1,0.937692478278655,0.062307521721315776
1,1,1,0,0.0,1,1,0.9353730715181108,0.06462692848183364
0,1,-1,1,,1,2,0.9373496353170584,0.06265036468291141
0,-1,-1,0,,1,-1,0.9300720719728015,0.06992792802721699
0,-1,-1,0,,1,-1,0.9272589887810838,0.07274101121890422
0,-1,-1,0,,1,-1,0.9288398503239795,0.07116014967599295
1,-1,2,0,10.0,1,-1,0.9348542952193737,0.06514570478059074
1,1,-1,2,,1,3,0.9364175714414423,0.06358242855852417
0,1,-1,0,,1,1,0.9578686062795236,0.04213139372047659
1,-1,1,0,-3.0,1,-1,0.9676961441877956,0.03230385581219171
0,1,1,1,2.0,1,2,0.9705477567483975,0.02945224325162677
1,-1,1,1,-3.0,1,0,0.9631825642597887,0.03681743574025829
1,1,1,1,0.0,1,2,0.9462191240332654,0.05378087596673669
1,1,2,1,-10.0,1,2,0.9342378001526465,0.06576219984730437
1,1,-1,2,,1,3,0.9247107339891276,0.07528926601085256
0,1,1,0,2.0,1,1,0.9334171498758614,0.06658285012416462
0,-1,1,1,0.0,1,0,0.9261605491740297,0.07383945082592319
0,-1,-1,1,,1,0,0.937067476695693,0.06293252330428671
1,-1,1,0,3.0,1,-1,0.9529362823480944,0.047063717651953337
0,1,-1,1,,1,2,0.958852178848726,0.04114782115124878
1,-1,1,0,-2.0,1,-1,0.9576128712502847,0.04238712874975299
1,1,2,1,10.0,1,2,0.948632274733524,0.05136772526644737
1,1,1,2,2.0,1,3,0.9420889692965602,0.05791103070342968
0,1,1,1,1.0,1,2,0.9398403858051553,0.06015961419479374
0,-1,-1,1,,1,0,0.9193994128936597,0.08060058710631611
0,-1,1,0,0.0,1,-1,0.9044624379821803,0.0955375620177924
0,-1,-1,1,,1,0,0.9099570164343405,0.0900429835656318
0,-1,-1,0,,1,-1,0.9202446430817456,0.07975535691823472
0,-1,-1,0,,1,-1,0.9355832704968418,0.06441672950310598
1,-1,-1,0,,1,-1,0.9563575003507855,0.043642499649234785
1,1,2,0,10.0,1,1,0.9603907458745462,0.0396092541254457
0,1,1,2,0.0,1,3,0.9668446781848646,0.03315532181517569
0,-1,-1,1,,1,0,0.9624980487876016,0.03750195121235313
0,-1,-1,0,,1,-1,0.9620644251072195,0.03793557489272951
0,-1,-1,0,,1,-1,0.9655329344372717,0.03446706556269869
1,-1,1,0,0.0,1,-1,0.972990546390397,0.027009453609626248
1,1,1,1,-1.0,1,2,0.9745906117471311,0.025409388252874456
0,1,-1,1,,1,2,0.9798918518549354,0.020108148145065636
1,-1,2,0,-10.0,1,-1,0.9806274664719277,0.019372533528125232
0,1,-1,2,,1,3,0.9800238094851935,0.01997619051481444
0,-1,-1,0,,1,-1,0.9749037793999659,0.025096220600029907
0,-1,1,0,-2.0,1,-1,0.9734700831038116,0.026529916896159085
1,-1,1,1,3.0,1,0,0.9849575085631306,0.015042491436824124
0,1,-1,1,,1,2,0.9907248689431681,0.009275131056828876
1,-1,-1,0,,1,-1,0.9934996246165014,0.00650037538352266
0,1,1,0,3.0,1,1,0.9926382263935102,0.007361773606442706
1,-1,1,1,-2.0,1,0,0.987142092316558,0.012857907683438748
0,1,-1,1,,1,2,0.976478720973008,0.02352127902696573
0,-1,-1,0,,1,-1,0.95560526418595,0.044394735813995174
0,-1,-1,0,,1,-1,0.940032685898219,0.059967314101738924
0,-1,-1,0,,1,-1,0.9293705183405003,0.07062948165955188
1,-1,1,0,3.0,1,-1,0.9233514176786737,0.07664858232133091
1,1,-1,1,,1,2,0.9046724490889132,0.09532755091110204
0,1,-1,0,,1,1,0.907206413213837,0.09279358678621932
0,-1,-1,0,,1,-1,0.8981321169253234,0.10186788307464367
1,-1,-1,0,,1,-1,0.8938831113037208,0.1061168886962679
1,1,1,0,0.0,1,1,0.8640357471242099,0.1359642528757623
